YEAR,STATE,STRATUM,PLOT,DATE,CKTYPE,WETHAB,HANDFEED,ABDU_TIP,ABDU_TIB,AGWT_TIP,AGWT_TIB,BWTE_TIP,BWTE_TIB,CAGO_TIP,CAGO_TIB,CAGO_TIBN,COME_TIP,COME_TIB,GADW_TIP,GADW_TIB,HOME_TIP,HOME_TIB,MALL_TIP,MALL_TIB,MUSW_TIP,MUSW_TIB,WODU_TIP,WODU_TIB,OTHERTOT,TOTDUCKS
2003,VT,018 ,0010,5/9/2003,2,Y,N,0,0,,0,,0,,9,,,0,,,,0,5,10,,0,0,0,,10
2003,VT,018 ,0011,5/2/2003,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,027 ,0002,5/11/2003,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,027 ,0004,5/4/2003,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,027 ,0006,5/11/2003,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
2003,VT,027 ,0008,4/30/2003,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,027 ,0010,5/10/2003,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,027 ,0012,5/10/2003,2,Y,N,0,0,,0,,0,,2,,,2,,,,0,4,8,,0,0,0,,8
2003,VT,027 ,0014,5/10/2003,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,027 ,0016,5/21/2003,2,Y,N,0,0,,0,,0,,0,,,6,,,,0,3,6,,0,0,0,,6
2003,VT,027 ,0018,5/4/2003,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,027 ,0020,5/10/2003,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,2,4,,0,0,0,,4
2003,VT,027 ,0022,5/4/2003,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,027 ,0024,5/10/2003,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,027 ,0026,4/30/2003,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
2003,VT,027 ,0028,5/4/2003,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,027 ,0030,5/10/2003,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
2003,VT,027 ,0032,5/10/2003,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,027 ,0034,5/10/2003,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,027 ,0035,5/10/2003,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,027 ,0036,5/11/2003,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,027 ,0037,5/4/2003,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,027 ,0038,5/4/2003,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,027 ,0039,5/10/2003,1,Y,N,0,0,,0,,0,,1,,,0,,,,0,1,2,,0,0,0,,2
2003,VT,027 ,0040,5/4/2003,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,027 ,0041,5/4/2003,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,027 ,0042,5/10/2003,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,027 ,0043,5/10/2003,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
2003,VT,027 ,0044,5/4/2003,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0002,5/4/2003,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0004,5/4/2003,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0006,5/10/2003,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0008,5/4/2003,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0010,5/10/2003,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0012,5/4/2003,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0014,5/1/2003,1,Y,N,1,2,,0,,0,,1,,,0,,,,0,1,2,,0,0,0,,4
2003,VT,028 ,0016,6/8/2003,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0018,5/4/2003,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0020,5/4/2003,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0022,6/8/2003,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0024,5/15/2003,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0026,5/14/2003,1,Y,N,0,0,,0,,0,,0,,,2,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0028,5/4/2003,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0029,5/2/2003,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0030,5/4/2003,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0031,6/8/2003,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0032,5/14/2003,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0033,5/23/2003,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0034,5/14/2003,1,Y,N,0,0,,0,,0,,0,,,0,,,,2,0,0,,0,0,0,,0
2003,VT,028 ,0035,5/23/2003,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0036,5/4/2003,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0037,5/4/2003,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0038,6/8/2003,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0039,5/1/2003,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0040,5/4/2003,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0041,5/2/2003,1,N,N,1,2,,0,,0,,0,,,0,,,,0,1,2,,0,1,2,,6
2003,VT,028 ,0042,5/4/2003,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0043,5/4/2003,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0044,5/4/2003,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0045,5/15/2003,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0046,6/8/2003,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0047,5/4/2003,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0048,5/4/2003,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0049,5/4/2003,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0050,5/23/2003,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0051,5/4/2003,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2003,VT,028 ,0052,5/1/2003,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,CT,012 ,0002,4/23/2004,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,0,0,,0,0,0,,0
2004,CT,012 ,0004,4/25/2004,1,Y,N,0,0,,0,,0,,4,,,0,,,,0,0,0,,0,0,0,,0
2004,CT,012 ,0006,4/24/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,CT,012 ,0008,4/28/2004,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
2004,CT,012 ,0010,4/24/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,1,2,,4
2004,CT,012 ,0012,4/23/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,CT,012 ,0014,4/29/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
2004,CT,012 ,0016,4/23/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
2004,CT,012 ,0018,4/25/2004,1,Y,N,0,0,,0,,0,,6,,,0,,,,0,2,4,,0,0,0,,4
2004,CT,012 ,0020,4/23/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,CT,012 ,0022,4/25/2004,1,Y,N,0,0,,0,,0,,7,,,0,,,,0,0,0,,0,0,0,,0
2004,CT,012 ,0024,5/1/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,CT,012 ,0026,,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,CT,012 ,0028,4/24/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,CT,012 ,0030,4/23/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
2004,CT,012 ,0032,4/29/2004,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,3,6,,2,0,0,,6
2004,CT,012 ,0034,4/28/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
2004,CT,012 ,0036,4/24/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,CT,012 ,0038,4/24/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,9,18,,0,0,0,,18
2004,CT,012 ,0040,4/23/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,2,4,,4
2004,CT,012 ,0042,4/24/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,CT,012 ,0044,4/23/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,3,6,,0,1,2,,8
2004,CT,012 ,0046,4/26/2004,2,Y,N,0,0,,0,,0,,2,,,0,,,,0,2,4,,0,0,0,,4
2004,CT,012 ,0048,5/1/2004,1,Y,N,0,0,,0,,0,,1,,,0,,,,0,0,0,,0,2,4,,4
2004,CT,012 ,0050,5/2/2004,2,Y,N,0,0,,0,,0,,6,,,0,,,,0,7,14,,0,0,0,,14
2004,CT,012 ,0052,5/1/2004,1,Y,N,0,0,,0,,0,,5,,,0,,,,0,3,6,,0,1,2,,8
2004,CT,012 ,0054,5/1/2004,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,1,2,,0,0,0,,2
2004,CT,012 ,0056,4/26/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,CT,012 ,0058,4/25/2004,1,Y,N,0,0,,0,,0,,18,,,0,,,,0,1,2,,0,1,2,,4
2004,CT,012 ,0060,4/25/2004,2,Y,N,0,0,,0,,0,,6,,,0,,,,0,7,14,,0,0,0,,14
2004,CT,012 ,0062,4/25/2004,2,Y,N,0,0,,0,,0,,2,,,0,,,,0,3,6,,0,2,4,,10
2004,CT,012 ,0064,5/2/2004,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,2,4,,0,0,0,,4
2004,CT,012 ,0066,4/23/2004,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,2,4,,0,1,2,,6
2004,CT,012 ,0068,,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,CT,012 ,0070,4/24/2004,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,CT,012 ,0072,4/24/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,1,2,,4
2004,CT,012 ,0074,4/28/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,CT,012 ,0076,4/25/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,CT,012 ,0078,4/25/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,CT,012 ,0080,4/24/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
2004,CT,012 ,0082,4/25/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,2,4,,0,3,6,,10
2004,CT,012 ,0084,4/25/2004,1,Y,N,0,0,,0,,0,,7,,,4,,,,0,2,4,,0,3,6,,10
2004,CT,012 ,0086,4/26/2004,1,Y,N,0,0,,0,,0,,4,,,0,,,,0,2,4,,0,3,6,,10
2004,CT,012 ,0088,4/23/2004,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,2,4,,0,2,4,,8
2004,CT,012 ,0090,5/2/2004,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,4,8,,0,2,4,,12
2004,CT,012 ,0092,4/24/2004,2,Y,N,0,0,,0,,0,,9,,,0,,,,0,4,13,,0,1,2,,15
2004,CT,027 ,0001,4/28/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,1,2,,4
2004,CT,027 ,0002,4/29/2004,1,Y,N,0,0,,0,,0,,0,,,2,,,,0,5,10,,0,1,2,,12
2004,CT,027 ,0003,4/29/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,1,2,,2
2004,CT,027 ,0004,4/24/2004,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,1,2,,0,0,0,,2
2004,CT,099 ,0001,4/29/2004,1,Y,N,13,26,,2,,0,,9,,,0,,,,0,7,14,,0,0,0,,44
2004,CT,099 ,0002,4/29/2004,1,Y,N,0,0,,0,,0,,1,,,0,,,,0,7,14,,2,0,0,,14
2004,CT,099 ,0003,4/29/2004,1,Y,N,1,2,,0,,0,,2,,,0,,,,0,8,16,,0,0,0,,18
2004,CT,099 ,0004,4/25/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,4,8,,0,0,0,,8
2004,CT,099 ,0005,4/25/2004,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,0,0,,4,0,0,,0
2004,CT,099 ,0006,4/25/2004,1,Y,N,2,4,,0,,0,,2,,,0,,,,0,2,4,,2,0,0,,8
2004,DE,004 ,0006,,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,DE,004 ,0008,4/30/2004,2,Y,N,1,12,,0,,25,,1,,,0,,,,0,0,10,,0,1,2,,49
2004,DE,004 ,0010,4/30/2004,2,Y,N,1,2,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,2
2004,DE,004 ,0012,,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,DE,004 ,0014,,2,N,N,1,2,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,2
2004,DE,004 ,0016,5/1/2004,2,N,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
2004,DE,004 ,0020,5/1/2004,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,DE,004 ,0022,5/1/2004,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,DE,004 ,0024,5/1/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,DE,004 ,0026,5/1/2004,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,DE,004 ,0028,5/1/2004,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,DE,004 ,0921,5/1/2004,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,DE,004 ,0922,5/1/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,DE,010 ,0004,4/29/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,DE,010 ,0921,,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,DE,010 ,0932,4/30/2004,1,Y,N,0,0,,0,,0,,66,,,0,,,,0,1,2,,2,0,0,,2
2004,DE,010 ,0933,4/29/2004,1,Y,N,0,0,,0,,0,,1,,,0,,,,0,0,0,,0,0,0,,0
2004,DE,099 ,0001,4/30/2004,2,Y,N,0,0,,0,,0,,25,,,0,,,,0,0,0,,0,0,0,,0
2004,DE,099 ,0003,4/30/2004,2,Y,N,0,0,,0,,5,,1,,,0,,,,0,0,0,,0,0,0,,5
2004,DE,099 ,0004,4/30/2004,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,DE,099 ,0005,4/30/2004,2,Y,N,0,0,,0,,0,,1,,,0,,,,0,2,4,,0,1,2,,6
2004,DE,099 ,0006,4/30/2004,2,Y,N,2,4,,30,,0,,5,,,0,,,,0,1,2,,0,0,0,,36
2004,DE,099 ,0007,4/30/2004,2,Y,N,3,6,,30,,0,,0,,,0,,,,0,0,0,,0,0,0,,36
2004,DE,099 ,0008,4/30/2004,2,Y,N,3,6,,0,,2,,0,,,0,,,,0,1,2,,0,0,0,,10
2004,DE,099 ,0009,5/1/2004,2,Y,N,2,4,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,4
2004,DE,099 ,0010,5/1/2004,2,Y,N,1,2,,0,,0,,7,,,0,,,,0,0,0,,0,0,0,,2
2004,DE,099 ,0011,5/1/2004,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,DE,099 ,0012,5/1/2004,2,Y,N,5,10,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,14
2004,DE,099 ,0015,5/1/2004,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
2004,MA,009 ,0004,5/1/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,MA,009 ,0006,5/14/2004,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,8,16,,2,0,0,,16
2004,MA,009 ,0008,5/9/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,2,0,0,,0
2004,MA,009 ,0010,5/9/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,COEI = 3; ,3
2004,MA,009 ,0012,5/9/2004,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,0,0,,0,0,0,,0
2004,MA,009 ,0016,5/5/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,MA,009 ,0018,,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,MA,009 ,0020,5/2/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,MA,009 ,0026,5/2/2004,1,Y,N,1,2,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,4
2004,MA,009 ,0028,5/6/2004,2,Y,N,0,0,,0,,0,,4,,,0,,,,0,2,4,,0,0,0,,4
2004,MA,009 ,0038,,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,MA,009 ,0040,5/9/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,2,0,0,,0
2004,MA,009 ,0042,5/5/2004,1,Y,N,0,0,,0,,0,,21,,,0,,,,0,1,2,,6,2,4,,6
2004,MA,012 ,0002,4/18/2004,1,Y,N,0,0,,0,,2,,39,,,2,,,,0,6,12,,0,0,0,WWSC = 0; ,14
2004,MA,012 ,0004,4/22/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
2004,MA,012 ,0008,4/22/2004,1,Y,N,2,4,,0,,2,,0,,,0,,,,0,11,22,,0,2,4,,32
2004,MA,012 ,0010,4/23/2004,1,Y,N,2,4,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,6
2004,MA,012 ,0012,5/2/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,1,2,,2
2004,MA,012 ,0014,5/1/2004,1,Y,N,0,0,,0,,0,,4,,,0,,,,0,1,10,,0,0,0,,10
2004,MA,012 ,0016,5/1/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
2004,MA,012 ,0018,4/23/2004,1,Y,N,0,0,,0,,0,,1,,,0,,,,0,0,0,,0,0,0,BUFF = 4; ,4
2004,MA,012 ,0020,4/23/2004,2,Y,N,0,0,,0,,0,,2,,,0,,,,0,0,0,,0,1,2,,2
2004,MA,012 ,0022,5/1/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,4,0,0,,0,1,2,,2
2004,MA,012 ,0024,5/5/2004,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,1,2,,0,2,4,,6
2004,MA,012 ,0028,,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,MA,012 ,0030,4/26/2004,2,Y,N,0,0,,0,,0,,13,,,0,,,,0,1,2,,0,0,0,,2
2004,MA,012 ,0032,5/7/2004,1,Y,N,0,0,,0,,0,,18,,,0,,,,0,0,0,,0,0,0,,0
2004,MA,012 ,0034,4/24/2004,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,2,4,,0,1,2,,6
2004,MA,012 ,0036,4/22/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,MA,012 ,0038,4/24/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,MA,012 ,0040,,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,4,8,,0,1,2,,10
2004,MA,012 ,0042,5/1/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
2004,MA,012 ,0044,5/2/2004,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,0,0,,0,0,0,,0
2004,MA,012 ,0046,4/24/2004,1,Y,N,0,0,,0,,0,,1,,,0,,,,0,4,8,,0,0,0,,8
2004,MA,012 ,0048,4/18/2004,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,2,4,,0,1,2,,6
2004,MA,012 ,0050,5/5/2004,2,Y,N,0,0,,0,,0,,4,,,0,,,,0,0,0,,0,0,0,,0
2004,MA,012 ,0052,5/1/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,MA,012 ,0054,5/1/2004,1,Y,N,0,0,,0,,0,,6,,,0,,,,0,4,26,,0,7,14,,40
2004,MA,012 ,0056,5/7/2004,1,Y,N,0,0,,0,,0,,3,,,0,,,,0,0,0,,0,0,0,,0
2004,MA,012 ,0058,5/6/2004,1,Y,N,1,2,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,4
2004,MA,012 ,0060,5/11/2004,2,Y,N,3,6,,0,,0,,0,,,0,,,,0,4,8,,0,0,0,,14
2004,MA,012 ,0062,5/1/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,MA,012 ,0064,4/24/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,MA,012 ,0066,4/17/2004,2,Y,N,0,0,,0,,0,,3,,,0,,,,0,1,2,,0,0,0,,2
2004,MA,012 ,0070,4/23/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,MA,012 ,0072,4/23/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
2004,MA,012 ,0074,4/17/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,MA,012 ,0076,,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,MA,012 ,0080,,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,MA,012 ,0082,5/1/2004,1,Y,N,0,0,,0,,0,,1,,,0,,,,0,6,12,,0,0,0,,12
2004,MA,012 ,0084,4/24/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,MA,012 ,0086,4/30/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
2004,MA,012 ,0088,4/18/2004,1,Y,Y,0,0,,0,,0,,8,,,0,,,,0,5,10,,0,5,10,,20
2004,MA,012 ,0090,5/9/2004,2,Y,Y,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,MA,012 ,0092,4/18/2004,1,Y,Y,0,0,,0,,0,,0,,,0,,,,0,5,10,,0,2,4,,14
2004,MA,012 ,0094,4/23/2004,1,Y,Y,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,MA,012 ,0096,4/16/2004,1,Y,Y,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,MA,012 ,0098,4/23/2004,2,Y,Y,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
2004,MA,012 ,0100,4/18/2004,1,Y,Y,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
2004,MA,012 ,0110,4/18/2004,1,Y,Y,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
2004,MA,012 ,0112,5/2/2004,1,Y,Y,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,2,4,,4
2004,MA,012 ,0114,4/18/2004,1,Y,Y,1,2,,2,,0,,0,,,0,,,,0,4,8,,0,1,2,,14
2004,MA,027 ,0002,5/2/2004,1,Y,N,0,0,,0,,0,,4,,,0,,,,0,0,0,,0,1,2,,2
2004,MA,027 ,0004,4/29/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
2004,MA,027 ,0008,,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
2004,MA,027 ,0010,4/29/2004,2,Y,N,0,0,,0,,0,,2,,,0,,,,0,1,2,,0,0,0,,2
2004,MA,027 ,0012,4/29/2004,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
